3.123127 1
5.183053 0
1.749938 1
5.417965 1
1.331899 0
7.456411 0
9.742171 0
3.030645 0
9.183616 0
2.115364 1
3.409069 1
7.977094 0
6.078848 1
8.679114 0
6.83958 0
0.4197549 0
0.4121111 1
8.691534 0
5.685775 1
8.876244 0
8.900658 0
0.7730752 1
0.8013333 1
3.883247 1
3.374852 1
5.766094 1
7.942852 0
3.753456 1
7.616782 0
8.934663 0
2.615626 1
6.201975 1
8.816705 0
1.41532 1
8.260898 0
3.422636 1
2.889186 1
1.925947 1
0.712462 1
3.928649 1
4.116729 1
4.021896 1
4.763482 1
0.4591805 1
3.221661 1
9.088249 0
7.082579 1
9.581679 0
7.172619 0
5.341354 0
7.991819 0
8.628151 0
1.385796 1
9.010501 0
4.406791 1
4.160371 0
8.449857 0
0.5328586 1
7.726405 0
8.451343 0
3.213122 1
7.04047 0
0.2676704 1
9.980968 0
2.302895 1
7.964976 0
2.26178 1
9.559152 0
0.8053208 1
3.463749 1
2.002569 1
0.26809 1
8.473855 0
6.408316 1
4.442226 1
5.907429 1
3.172723 0
8.64243 0
8.605761 0
1.540569 1
0.03312047 1
9.852713 0
8.751388 0
2.424989 1
2.861678 1
3.670546 1
4.432223 1
8.487352 0
0.2061778 1
1.029054 1
6.771026 0
1.075703 1
3.281684 1
0.8833208 0
3.830512 1
3.386749 1
5.186766 0
4.68121 1
7.022547 0
5.153125 1
9.050196 0
1.851506 1
5.233956 0
9.797886 0
2.624984 1
3.374808 1
8.353078 0
3.800445 1
1.738514 0
1.397841 1
7.969295 0
7.839051 0
1.146904 1
1.726049 1
4.315368 1
0.4063076 0
2.780164 1
2.35486 1
1.933046 1
9.014482 0
1.060101 1
6.667396 0
4.520291 1
8.606799 0
9.584944 0
3.921596 1
5.231747 0
0.8402621 1
6.350033 0
2.852452 1
6.31412 0
1.661534 1
1.224869 1
7.867586 0
2.983075 1
9.208298 0
7.536504 1
7.759707 0
8.536965 0
0.9524667 1
4.436647 1
4.160466 1
2.453002 1
5.134613 1
2.473874 1
2.364424 1
9.9783 0
0.04941972 1
3.90428 1
9.190442 0
0.3881817 1
2.047052 1
6.111244 0
9.521693 0
2.243048 1
3.828526 1
8.341768 0
1.853497 1
9.828767 0
5.729819 0
7.545123 0
9.734563 0
1.043136 0
2.02364 1
1.541562 1
5.088419 1
9.981133 0
8.353083 0
9.367469 0
4.958015 0
9.863728 0
2.760734 1
5.486696 0
2.071706 1
8.192542 0
6.825526 1
3.359125 1
0.3462856 1
7.735837 0
4.482297 1
2.165124 1
3.672123 1
0.3832157 1
8.690295 0
5.494551 1
3.610298 1
8.72028 0
7.688834 0
0.299664 1
9.613427 0
2.727976 0
8.032673 0
0.492824 1
8.740557 0
5.574295 1
9.450454 0
5.671436 0
1.15919 1
8.751111 0
0.3407755 1
7.621298 0
3.038313 1
2.519945 1
8.06161 0
0.8523256 1
6.576517 1
8.298848 0
3.46081 0
5.648045 1
4.681322 1
7.858448 0
3.16795 1
7.70818 0
5.336022 1
6.663968 0
8.592381 0
7.834749 0
3.578488 1
9.002876 0
0.4196518 1
4.693384 1
6.160951 0
3.735543 1
3.21229 1
6.559164 0
3.159868 1
6.565214 1
2.217443 1
5.495206 0
8.38479 0
0.3881261 1
1.208003 1
4.945439 0
4.587562 0
5.445835 1
3.710517 1
3.917947 1
1.194934 1
1.737157 1
1.720224 0
0.3968463 1
3.289804 1
4.52056 1
0.6469915 1
4.941397 1
7.130454 0
6.666748 1
9.645802 0
4.361973 1
0.2395027 1
4.563713 0
4.997702 1
0.1064944 0
5.912406 1
9.476645 0
2.417954 1
8.291655 0
7.911458 0
0.09596664 1
2.774648 1
1.188085 1
7.68584 1
9.668012 0
6.483785 0
5.047299 0
9.973966 0
8.305258 0
9.595796 0
7.457153 0
6.831342 0
2.422733 1
6.099238 0
0.6589081 1
7.106873 0
7.808934 0
0.03636749 1
9.319418 0
6.764737 0
6.393489 0
6.68575 0
4.610947 1
8.800328 0
6.991585 0
6.458502 1
0.02581073 1
9.652596 0
7.8621 0
6.772924 1
4.871196 1
3.545396 1
9.215084 0
4.957239 0
9.140646 0
3.262631 1
2.768311 1
0.3163022 1
0.9075443 1
5.63047 0
1.248826 1
5.776776 0
7.623158 0
6.308083 0
9.686524 0
2.31513 1
7.499674 0
1.054983 1
5.227182 1
9.431857 0
6.140923 0
5.873292 0
7.519895 0
9.348214 0
1.189065 1
0.03883099 1
4.622086 1
9.480102 0
8.18752 0
4.680124 1
4.634335 1
1.093367 1
6.084407 1
0.1680944 1
2.399313 1
1.770782 1
9.40807 0
9.50591 0
2.338136 1
2.80657 1
7.021184 0
8.232282 0
4.339272 1
8.974636 0
0.5507674 0
1.377399 1
0.9055682 1
2.990033 1
2.5547 1
6.71121 0
0.2554821 1
5.509677 0
6.987242 0
0.08409021 1
2.401298 1
9.79738 0
8.856814 0
1.469243 1
8.519732 0
1.350717 1
7.559592 0
9.027073 0
9.238332 0
4.885657 1
3.013433 1
7.435063 0
0.9476128 1
3.043559 1
5.241314 1
4.890485 1
0.8937872 1
1.718333 1
0.8019317 1
6.189557 0
0.9966801 1
7.002402 0
8.365978 0
5.122633 0
5.167212 0
0.7610457 1
2.082915 1
8.737174 0
3.997389 1
9.098411 0
8.61052 0
7.687878 0
8.793148 0
3.94335 1
1.136118 1
8.340805 0
3.984788 1
1.803443 1
1.44665 1
2.978659 1
4.709083 1
6.503096 0
0.9291785 1
3.196196 1
2.763942 1
2.912336 1
2.043256 1
4.731861 1
3.768049 1
2.016482 1
1.427991 1
1.642704 1
7.965561 0
2.398607 1
7.542373 0
0.8739306 1
1.223418 1
4.063355 0
2.204644 1
8.240509 0
7.606188 0
3.803241 1
1.198622 1
1.926326 1
9.92873 0
6.832208 0
7.18753 0
9.770919 0
0.9126183 1
5.631812 1
4.401431 0
8.290746 0
0.7837752 1
9.091337 0
2.058301 1
1.253449 1
3.907796 1
5.028076 1
3.875486 1
8.387621 0
6.713319 0
5.686184 0
5.623862 1
1.4984 1
1.915275 1
0.4881247 1
8.888811 0
9.072548 0
9.094401 0
4.120024 0
7.780505 0
5.702322 0
2.676097 1
0.4649333 1
6.224583 0
5.856766 1
0.05073187 1
1.529768 1
2.393671 1
5.971182 1
3.718817 1
5.206144 0
6.241987 0
7.44851 0
0.01615423 1
0.7871827 1
9.628863 0
0.4276697 1
5.788002 1
6.682096 0
1.313381 1
4.879333 0
5.98384 1
7.407797 0
5.196403 1
7.777138 1
1.410229 1
6.33576 1
9.416561 0
3.472807 1
5.456516 1
3.633985 1
2.73966 1
0.3985503 1
8.624494 0
3.859787 0
7.171007 0
2.699077 1
0.2061935 0
4.15417 1
9.069453 0
4.321236 1
3.197408 1
1.330789 1
5.404777 0
0.1587211 1
9.449242 0
0.7215813 1
2.742653 1
5.561911 0
2.92175 1
4.474233 1
2.219882 1
6.820643 0
4.352204 1
5.992034 1
8.467956 0
6.809629 0
9.726146 0
6.337665 0
1.186392 1
1.340283 1
6.016242 0
2.420838 1
2.343656 1
6.271664 1
6.285555 0
4.847545 1
6.592142 1
1.785616 1
2.170386 0
6.110151 1
4.564715 1
9.935608 0
5.922263 0
0.2567455 1
9.173803 0
1.75523 1
2.298078 0
3.584414 1
6.239214 0
8.346446 0
9.442969 0
9.296969 0
3.423407 1
4.421186 1
0.2770521 1
7.650019 0
3.718757 1
0.7401661 1
6.822375 1
2.338663 1
5.20283 0
0.9013443 1
9.831014 0
6.323214 0
7.232676 0
5.688507 0
3.855007 1
2.390676 1
1.606817 0
4.123414 1
7.436062 1
1.555996 1
1.544888 1
7.589314 0
7.997418 0
7.521705 0
6.320899 0
6.023079 0
1.863833 0
2.922651 1
8.736946 0
2.505643 1
0.290493 1
5.644412 1
3.678838 0
4.893124 0
6.422512 0
9.276218 0
1.667974 1
3.51382 1
0.1947111 1
3.673563 1
3.050618 1
6.442776 0
3.714923 0
2.438926 1
0.6431551 1
6.705941 1
7.251294 0
4.603502 1
8.543214 0
7.899732 0
8.161916 0
0.259381 1
0.6109735 1
9.318275 0
4.043422 1
4.759612 1
8.48342 0
0.9798047 1
4.636802 1
3.300756 1
9.872575 0
4.293793 1
8.462094 0
6.662885 0
8.163938 1
1.293557 1
4.230822 1
4.593491 0
0.2379655 1
2.233132 1
1.672598 0
9.030839 0
2.029789 1
8.714816 0
6.88887 0
2.42961 1
8.578187 0
6.204544 1
6.148426 1
3.805077 1
6.195648 0
0.6800396 1
8.308572 0
5.269071 1
3.747769 1
6.998541 0
6.059612 0
2.016931 1
7.202734 0
6.775991 1
0.8600818 1
4.788697 0
8.152336 0
0.3394144 0
9.232686 0
9.31571 0
9.806458 0
8.049464 0
6.692414 0
1.700386 1
3.261872 1
8.52966 0
6.496184 0
8.201169 0
2.499801 1
8.665081 0
2.411805 1
2.67027 1
4.220894 1
2.075096 1
6.263649 0
4.540626 1
1.534892 1
1.230019 1
7.576054 0
8.195585 0
9.604665 0
8.357904 0
4.40816 1
3.334402 1
7.665819 1
8.898538 0
9.979376 0
3.830467 1
2.703239 1
5.048553 1
0.5665986 1
7.545659 0
2.747548 1
9.369837 0
0.0453065 0
6.095247 1
0.2325869 1
1.7799 1
0.6544454 1
2.692357 1
4.240895 1
8.844477 0
8.97088 0
2.51793 1
1.140584 0
5.549947 0
3.740203 1
9.58674 0
0.5405242 0
8.451113 1
8.165167 0
7.311848 0
7.812433 0
5.652197 1
0.2074288 0
1.128988 1
2.152627 0
4.026595 1
6.878147 1
5.098836 1
0.5832556 1
2.836352 1
8.533975 0
5.133288 1
7.111843 1
0.8533456 1
4.272178 1
7.480869 0
8.727657 0
7.699433 0
6.941316 0
1.979024 1
6.742904 0
6.129489 0
7.564325 0
5.579532 1
8.530708 0
0.2658546 1
5.393216 1
6.659187 1
3.370204 1
0.466767 1
1.863268 1
5.657715 1
5.530809 0
1.621654 0
8.199615 1
9.545812 0
0.8419621 1
3.982455 1
6.69274 1
2.352148 1
8.945947 0
3.7467 1
6.19451 1
5.907811 0
8.801967 0
6.209987 1
6.194002 0
1.601511 1
8.108345 0
6.299712 1
0.9127338 1
3.063357 1
0.6199763 1
4.200798 1
5.146234 0
6.881281 0
9.331321 0
0.9603938 1
8.035964 0
0.8676817 1
9.30903 0
1.323308 1
2.315649 1
4.594709 1
9.663292 0
4.055094 1
3.145514 0
7.130203 0
3.396939 0
0.5826149 1
8.904401 0
7.890532 0
6.151865 1
8.822636 0
3.653293 1
5.564009 1
2.441911 1
6.126502 0
2.5606 1
9.183731 0
0.663561 1
1.368809 1
1.207338 1
0.9380493 1
8.433354 0
5.514408 1
6.604069 0
5.579105 0
3.422466 1
6.164742 0
3.394265 1
7.044717 0
6.998247 0
9.136529 0
6.404159 0
2.477171 1
2.14771 1
8.549049 0
7.073493 0
8.149173 0
3.972433 1
2.843768 1
8.180343 0
0.08799294 1
8.280107 0
8.807683 0
9.779119 0
8.611633 0
7.438138 0
9.988147 0
9.635172 0
5.527974 1
0.3041878 1
0.1693623 1
6.418567 0
1.982625 1
6.113604 1
6.068918 0
6.893779 0
5.383615 0
3.217677 1
4.861347 0
6.242681 0
6.669142 0
3.716186 1
9.565856 0
4.263797 1
1.561128 1
3.107021 1
3.125446 1
8.738234 0
2.325813 1
2.93741 1
2.761003 1
2.152672 1
3.79255 1
4.679935 1
8.919662 0
2.604374 1
2.576382 1
6.845797 0
0.3618729 1
4.901081 0
0.9915955 1
3.764409 1
7.751791 0
2.152483 1
9.481392 0
8.718622 0
9.024532 0
3.120433 1
9.292257 0
0.8601417 1
9.626927 0
8.726465 0
9.700825 0
9.595712 0
9.639055 0
4.174526 1
9.527773 0
1.101588 1
6.492109 1
3.020536 0
9.380374 0
9.830101 0
7.743625 0
1.76693 1
9.662865 0
1.503751 1
8.698808 0
4.266954 1
6.779208 0
3.569256 1
7.175808 0
8.928019 0
8.570278 1
3.868787 1
3.835794 1
3.540797 1
2.795707 0
8.598235 0
5.743814 1
4.568148 1
3.852332 1
4.22236 1
1.394183 1
6.397069 0
9.90916 0
3.08245 0
5.358206 0
0.3239495 1
0.4552871 1
3.304445 1
6.728838 1
1.834324 1
9.466836 0
4.505766 1
6.658265 0
2.972478 1
1.149252 1
3.247533 0
2.654085 1
4.649475 1
0.4533514 1
2.053127 1
7.500943 1
4.362334 1
6.373878 1
6.65974 1
9.981499 0
5.85494 0
8.120118 0
0.763893 1
8.677261 0
8.51663 0
0.8072503 1
0.5171201 1
5.152924 1
2.844123 1
3.39068 1
5.993846 1
7.984045 0
5.436696 1
3.118977 1
0.2720794 1
2.501615 1
8.630861 0
2.928505 1
1.880479 1
0.1658766 1
0.4754309 1
5.901126 0
8.795764 0
2.113635 1
6.628486 1
7.531386 0
0.4357259 1
3.255751 1
2.616096 1
9.551197 0
7.395738 1
7.301805 1
1.732133 1
9.943285 0
0.7721623 1
0.6163004 1
6.463446 0
9.260131 0
1.031701 1
1.076518 1
0.5128209 1
4.133898 1
6.028835 0
7.341919 0
3.276921 1
4.155048 1
9.23821 0
0.4240982 1
1.430383 1
0.2685954 1
5.75817 0
8.149207 0
0.3609886 1
5.633911 0
4.599572 1
0.6560286 1
9.815071 0
0.2708227 1
3.259383 1
9.329318 0
4.260726 1
3.449643 1
3.479071 1
6.182151 1
8.317908 0
5.506883 1
5.871834 1
2.16919 1
5.581162 0
7.482993 0
7.296879 0
5.758899 1
1.793395 1
2.120117 1
5.911602 1
5.096734 0
9.036224 0
4.851344 1
6.318446 0
0.4566875 1
8.728067 0
4.813973 1
7.170751 0
3.238193 1
6.440638 1
7.876375 0
1.870013 1
9.652588 0
9.233131 0
3.422256 1
8.11066 0
9.902054 0
9.031603 0
2.435773 1
7.951435 1
7.313367 0
3.294442 1
2.151684 1
3.367893 1
4.270701 1
8.849773 0
2.554072 1
4.135518 0
2.386597 0
0.1820451 1
1.621513 1
0.9396628 1
7.416596 1
3.227982 1
7.783972 0
2.176241 1
6.11819 1
6.27529 1
4.471963 1
1.510939 1
5.146202 0
6.715557 0
4.076399 0
2.886939 1
2.166232 1
2.015977 1
2.727287 1
4.185977 0
8.305413 0
5.746302 0
0.01903961 1
5.802057 0
8.48158 0
6.066994 0
1.670251 1
2.580568 1
7.648922 0
4.123214 1
5.449415 0
8.666793 0
3.758936 1
3.292028 0
0.8126378 1
7.945526 1
7.704594 0
9.519645 0
8.730409 1
6.503398 0
0.8769568 1
4.488087 1
0.5914444 0
1.154969 1
8.470499 0
8.735046 0
5.287497 1
0.8845814 1
4.184615 0
8.083929 0
2.8844 1
5.011847 1
8.904738 0
5.127841 1
1.383846 1
8.907435 0
2.062626 1
4.446869 0
1.107809 1
6.884307 0
3.61858 1
6.968633 0
0.5730739 0
1.123651 0
2.626972 1
5.174885 0
7.152429 0
2.877042 1
3.093861 1
2.382373 1
3.950458 1
2.109005 1
5.591959 0
3.29757 1
8.71216 0
4.629091 0
8.866513 0
9.787344 0
8.688891 0
8.071432 1
3.249064 1
7.601959 0
0.5001708 1
8.656616 0
7.794614 0
1.823887 1
4.292588 1
3.343155 1
8.3753 0
3.647526 1
3.433524 1
3.63127 1
7.752151 0
8.008041 0
2.009428 1
4.931316 1
5.165319 1
7.239027 0
5.237789 0
3.199639 1
1.74264 1
7.94733 0
0.4790462 1
2.143537 1
7.1731 0
8.292766 0
2.32197 1
1.143147 1
4.837196 1
3.298511 1
1.591808 1
1.436625 1
4.862594 1
9.477931 0
8.850914 0
0.4544813 1
8.775282 0
4.220421 0
8.422408 0
4.156402 1
2.920727 1
5.736483 1
2.878617 1
4.545489 1
2.527722 0
4.040643 0
3.159901 1
9.583119 0
1.44303 1
8.929188 0
4.549746 1
3.107095 0
2.618006 1
9.128769 0
1.0096 1
8.199318 1
0.9298839 1
3.565734 0
4.172216 1
5.707148 1
9.749472 0
7.176713 0
9.228609 0
5.345093 1
5.359302 1
4.575997 1
6.187776 1
0.9050308 1
7.843516 0
7.763823 0
0.51613 1
2.54601 1
6.807206 0
9.779515 0
4.637873 0
4.375446 1
5.232042 1
3.279055 1
7.253809 0
6.409802 0
7.416658 0
8.563245 0
6.733716 0
7.564739 0
0.9691561 1
3.611745 1
2.739666 1
9.410214 0
1.951283 1
5.546997 0
0.1274741 1
3.504496 1
3.990143 1
8.634649 0
9.616914 0
2.344834 1
4.995894 1
2.085294 1
8.734806 0
5.363181 1
4.276855 1
0.02927556 1
7.835715 0
3.4952 1
6.204541 0
3.840803 1
4.554185 1
6.12807 1
1.020312 1
0.7721545 1
3.449154 0
1.387047 1
3.117131 1
9.216393 0
8.186415 0
6.415851 0
9.715105 0
0.4564303 1
1.575304 1
3.584646 1
7.582671 0
9.478095 0
2.93358 1
2.33077 0
7.336709 0
2.074089 1
0.1120606 1
7.965646 0
9.089172 0
7.26336 0
7.589316 0
5.83973 0
3.451486 1
3.817388 0
5.422176 0
3.958575 1
0.5656063 1
6.916786 0
4.805116 1
5.694452 0
6.159727 0
7.883269 0
5.634842 1
7.702736 0
9.725971 0
9.840673 0
5.3643 1
5.84441 1
9.442236 0
5.215605 0
5.576775 0
8.599044 0
1.084451 1
6.822611 1
3.824179 0
2.461438 1
6.887492 1
5.980709 0
6.835195 0
8.217009 0
0.3720456 1
3.933328 1
6.042412 0
8.540622 0
8.290677 0
8.50161 0
1.055752 1
3.637634 1
7.282326 0
9.223126 0
2.151841 1
5.835405 0
1.844821 1
7.031917 0
5.962096 0
1.029747 1
5.889676 1
6.868868 0
4.943529 1
3.148603 1
6.728867 0
0.7467051 1
7.064796 1
8.168143 0
3.626217 1
9.419989 0
6.121828 0
1.700309 1
7.758339 0
3.343987 1
3.442638 0
5.68841 1
7.592106 0
5.413393 0
6.056645 1
0.7893529 1
2.735013 1
8.564447 0
5.464432 1
6.404158 1
0.3137795 1
5.588776 0
3.136691 1
5.591648 1
3.223306 1
1.144744 1
4.908695 0
1.158085 1
5.842166 1
3.639824 1
3.181187 1
1.758208 1
9.651423 0
